DATE,GEOID,GEO,NAME,POSITIVE,POS_NEW,POS_7DAYAVG,NEGATIVE,NEG_NEW,NEG_7DAYAVG,DEATHS,DTH_NEW,DTH_7DAYAVG,TEST_NEW,TEST_7DAYAVG,HOSP_YES,HOSP_NO,HOSP_UNK,POS_FEM,POS_MALE,POS_OTH,POS_0_9,POS_10_19,POS_20_29,POS_30_39,POS_40_49,POS_50_59,POS_60_69,POS_70_79,POS_80_89,POS_90,DTHS_FEM,DTHS_MALE,DTHS_OTH,DTHS_0_9,DTHS_10_19,DTHS_20_29,DTHS_30_39,DTHS_40_49,DTHS_50_59,DTHS_60_69,DTHS_70_79,DTHS_80_89,DTHS_90,POS_AIAN,POS_ASN,POS_BLK,POS_WHT,POS_MLTOTH,POS_UNK,POS_E_HSP,POS_E_NHSP,POS_E_UNK,DTH_AIAN,DTH_ASN,DTH_BLK,DTH_WHT,DTH_MLTOTH,DTH_UNK,DTH_E_HSP,DTH_E_NHSP,DTH_E_UNK,POS_HC_Y,POS_HC_N,POS_HC_UNK,IP_Y_0_9,IP_Y_10_19,IP_Y_20_29,IP_Y_30_39,IP_Y_40_49,IP_Y_50_59,IP_Y_60_69,IP_Y_70_79,IP_Y_80_89,IP_Y_90,IP_N_0_9,IP_N_10_19,IP_N_20_29,IP_N_30_39,IP_N_40_49,IP_N_50_59,IP_N_60_69,IP_N_70_79,IP_N_80_89,IP_N_90,IP_U_0_9,IP_U_10_19,IP_U_20_29,IP_U_30_39,IP_U_40_49,IP_U_50_59,IP_U_60_69,IP_U_70_79,IP_U_80_89,IP_U_90,IC_YES,IC_Y_0_9,IC_Y_10_19,IC_Y_20_29,IC_Y_30_39,IC_Y_40_49,IC_Y_50_59,IC_Y_60_69,IC_Y_70_79,IC_Y_80_89,IC_Y_90,OBJECTID
2020-07-01,55,State,WI,29199,540.0,490.86,551607,12068.0,9114.86,786,2.0,4.14,12608.0,9605.71,3482.0,17076.0,8641.0,14944.0,14183.0,72.0,968.0,2244.0,6685.0,5126.0,4512.0,4083.0,2738.0,1449.0,929.0,465.0,364.0,422.0,0.0,0.0,0.0,8.0,8.0,23.0,59.0,133.0,206.0,193.0,156.0,284.0,1109.0,5085.0,16281.0,3414.0,3026.0,8921.0,16976.0,3302.0,10.0,24.0,185.0,545.0,11.0,11.0,90.0,683.0,13.0,2713.0,16700.0,9786.0,27.0,52.0,205.0,289.0,418.0,581.0,718.0,609.0,421.0,162.0,616.0,1397.0,4223.0,3172.0,2762.0,2457.0,1432.0,553.0,297.0,167.0,325.0,795.0,2257.0,1665.0,1332.0,1045.0,588.0,287.0,211.0,136.0,757.0,2.0,3.0,26.0,37.0,91.0,134.0,208.0,151.0,76.0,29.0,159305
2020-07-02,55,State,WI,29738,539.0,501.57,563946,12339.0,9340.71,793,7.0,3.86,12878.0,9842.29,3519.0,17394.0,8825.0,15260.0,14402.0,76.0,990.0,2310.0,6871.0,5200.0,4587.0,4140.0,2770.0,1466.0,937.0,467.0,368.0,425.0,0.0,0.0,0.0,8.0,8.0,24.0,60.0,133.0,206.0,197.0,157.0,285.0,1121.0,5174.0,16648.0,3446.0,3064.0,9016.0,17375.0,3347.0,10.0,23.0,188.0,551.0,10.0,11.0,91.0,689.0,13.0,2763.0,16989.0,9986.0,29.0,52.0,207.0,295.0,423.0,589.0,723.0,612.0,425.0,164.0,627.0,1436.0,4329.0,3215.0,2806.0,2507.0,1454.0,556.0,296.0,168.0,334.0,822.0,2335.0,1690.0,1358.0,1044.0,593.0,298.0,216.0,135.0,763.0,2.0,3.0,26.0,37.0,91.0,134.0,210.0,153.0,77.0,30.0,160529
2020-07-03,55,State,WI,30317,579.0,510.0,573553,9607.0,9483.57,796,3.0,4.29,10186.0,9993.57,3555.0,17745.0,9017.0,15555.0,14688.0,74.0,1010.0,2364.0,7091.0,5284.0,4648.0,4209.0,2808.0,1489.0,947.0,467.0,370.0,426.0,0.0,0.0,0.0,8.0,8.0,24.0,60.0,134.0,206.0,199.0,157.0,288.0,1139.0,5244.0,17067.0,3488.0,3091.0,9121.0,17796.0,3400.0,10.0,23.0,188.0,554.0,10.0,11.0,91.0,692.0,13.0,2816.0,17340.0,10161.0,29.0,52.0,211.0,300.0,425.0,593.0,728.0,622.0,429.0,166.0,638.0,1470.0,4468.0,3265.0,2850.0,2538.0,1476.0,569.0,302.0,169.0,343.0,842.0,2412.0,1719.0,1373.0,1078.0,604.0,298.0,216.0,132.0,768.0,2.0,3.0,26.0,37.0,91.0,136.0,211.0,155.0,77.0,30.0,121596
2020-07-04,55,State,WI,31055,738.0,538.43,579637,6084.0,9130.57,796,0.0,2.71,6822.0,9669.0,3574.0,18050.0,9431.0,15924.0,15057.0,74.0,1030.0,2433.0,7367.0,5431.0,4728.0,4292.0,2848.0,1504.0,954.0,468.0,370.0,426.0,0.0,0.0,0.0,8.0,8.0,24.0,60.0,134.0,206.0,199.0,157.0,294.0,1148.0,5335.0,17528.0,3571.0,3179.0,9265.0,18252.0,3538.0,10.0,23.0,188.0,554.0,10.0,11.0,91.0,692.0,13.0,2855.0,17655.0,10545.0,27.0,52.0,214.0,301.0,427.0,596.0,729.0,629.0,432.0,167.0,646.0,1506.0,4588.0,3316.0,2882.0,2568.0,1492.0,577.0,306.0,169.0,357.0,875.0,2565.0,1814.0,1419.0,1128.0,627.0,298.0,216.0,132.0,771.0,2.0,3.0,26.0,37.0,91.0,137.0,213.0,155.0,77.0,30.0,120472
2020-07-05,55,State,WI,31577,522.0,547.71,584111,4474.0,8909.14,796,0.0,2.71,4996.0,9456.86,3586.0,18292.0,9699.0,16178.0,15324.0,75.0,1040.0,2497.0,7552.0,5522.0,4791.0,4355.0,2874.0,1517.0,960.0,469.0,370.0,426.0,0.0,0.0,0.0,8.0,8.0,24.0,60.0,134.0,206.0,199.0,157.0,297.0,1164.0,5412.0,17867.0,3631.0,3206.0,9355.0,18595.0,3627.0,10.0,23.0,188.0,554.0,10.0,11.0,91.0,692.0,13.0,2887.0,17878.0,10812.0,28.0,52.0,216.0,305.0,428.0,596.0,732.0,629.0,433.0,167.0,653.0,1530.0,4658.0,3360.0,2912.0,2610.0,1503.0,589.0,308.0,169.0,359.0,915.0,2678.0,1857.0,1451.0,1149.0,639.0,299.0,219.0,133.0,771.0,2.0,3.0,26.0,37.0,91.0,137.0,213.0,155.0,77.0,30.0,115995
2020-07-06,55,State,WI,32061,484.0,571.86,588913,4802.0,8793.43,796,0.0,2.71,5286.0,9365.29,3602.0,18478.0,9981.0,16416.0,15570.0,75.0,1056.0,2542.0,7728.0,5606.0,4847.0,4413.0,2900.0,1530.0,967.0,472.0,370.0,426.0,0.0,0.0,0.0,8.0,8.0,24.0,60.0,134.0,206.0,199.0,157.0,298.0,1176.0,5487.0,18185.0,3673.0,3242.0,9427.0,18931.0,3703.0,10.0,23.0,188.0,554.0,10.0,11.0,91.0,692.0,13.0,2905.0,18083.0,11073.0,30.0,52.0,218.0,306.0,432.0,596.0,734.0,631.0,435.0,168.0,657.0,1546.0,4724.0,3395.0,2938.0,2631.0,1515.0,593.0,310.0,169.0,369.0,944.0,2786.0,1905.0,1477.0,1186.0,651.0,306.0,222.0,135.0,772.0,2.0,3.0,26.0,38.0,91.0,137.0,213.0,155.0,77.0,30.0,116926
2020-07-07,55,State,WI,32556,495.0,556.71,601012,12099.0,8781.86,805,9.0,3.0,12594.0,9338.57,3639.0,18898.0,10019.0,16673.0,15808.0,75.0,1085.0,2575.0,7873.0,5687.0,4909.0,4484.0,2939.0,1553.0,978.0,473.0,377.0,428.0,0.0,0.0,1.0,8.0,8.0,25.0,60.0,136.0,208.0,200.0,159.0,300.0,1192.0,5560.0,18577.0,3686.0,3241.0,9511.0,19333.0,3712.0,10.0,23.0,192.0,558.0,10.0,12.0,93.0,698.0,14.0,2957.0,18561.0,11038.0,31.0,53.0,221.0,312.0,436.0,601.0,737.0,641.0,438.0,169.0,676.0,1581.0,4881.0,3461.0,2992.0,2678.0,1543.0,602.0,314.0,170.0,378.0,941.0,2771.0,1914.0,1481.0,1205.0,659.0,310.0,226.0,134.0,777.0,2.0,3.0,27.0,38.0,91.0,137.0,213.0,158.0,78.0,30.0,114501
2020-07-08,55,State,WI,33154,598.0,565.0,611150,10138.0,8506.14,807,2.0,3.0,10736.0,9071.14,3683.0,19304.0,10167.0,16994.0,16082.0,78.0,1113.0,2628.0,8046.0,5804.0,4979.0,4560.0,2987.0,1569.0,992.0,476.0,378.0,429.0,0.0,0.0,0.0,8.0,8.0,25.0,60.0,136.0,208.0,200.0,162.0,310.0,1205.0,5634.0,18986.0,3713.0,3306.0,9619.0,19721.0,3814.0,10.0,23.0,192.0,560.0,10.0,12.0,93.0,700.0,14.0,3017.0,18962.0,11175.0,31.0,52.0,224.0,314.0,441.0,612.0,747.0,647.0,446.0,169.0,696.0,1620.0,5005.0,3536.0,3055.0,2723.0,1571.0,608.0,318.0,172.0,386.0,956.0,2817.0,1954.0,1483.0,1225.0,669.0,314.0,228.0,135.0,784.0,2.0,3.0,27.0,38.0,91.0,139.0,214.0,160.0,80.0,30.0,191534
2020-07-09,55,State,WI,33908,754.0,595.71,623554,12404.0,8515.43,809,2.0,2.29,13158.0,9111.14,3726.0,19756.0,10426.0,17386.0,16442.0,80.0,1134.0,2711.0,8287.0,5941.0,5083.0,4649.0,3026.0,1597.0,1001.0,479.0,379.0,430.0,0.0,0.0,0.0,8.0,8.0,25.0,60.0,136.0,210.0,200.0,162.0,317.0,1225.0,5730.0,19513.0,3747.0,3376.0,9744.0,20259.0,3905.0,10.0,23.0,192.0,562.0,11.0,11.0,94.0,702.0,13.0,3071.0,19446.0,11391.0,32.0,54.0,225.0,320.0,446.0,618.0,756.0,657.0,448.0,170.0,715.0,1662.0,5152.0,3622.0,3109.0,2789.0,1591.0,620.0,324.0,172.0,387.0,995.0,2910.0,1999.0,1528.0,1242.0,679.0,320.0,229.0,137.0,787.0,2.0,3.0,27.0,38.0,91.0,139.0,215.0,162.0,80.0,30.0,185135
2020-07-10,55,State,WI,34753,845.0,633.71,635411,11857.0,8836.86,814,5.0,2.5700000000000003,12702.0,9470.57,3766.0,20215.0,10772.0,17826.0,16848.0,79.0,1176.0,2796.0,8571.0,6104.0,5171.0,4748.0,3070.0,1624.0,1012.0,481.0,380.0,434.0,0.0,0.0,0.0,8.0,8.0,25.0,60.0,140.0,210.0,201.0,162.0,325.0,1249.0,5845.0,20129.0,3772.0,3433.0,9913.0,20853.0,3987.0,10.0,23.0,192.0,566.0,11.0,12.0,96.0,706.0,12.0,3134.0,19932.0,11687.0,32.0,56.0,234.0,321.0,448.0,623.0,763.0,664.0,455.0,170.0,735.0,1712.0,5300.0,3716.0,3162.0,2847.0,1617.0,626.0,327.0,173.0,409.0,1028.0,3037.0,2067.0,1561.0,1278.0,690.0,334.0,230.0,138.0,792.0,3.0,3.0,27.0,38.0,92.0,139.0,217.0,162.0,81.0,30.0,170250
2020-07-11,55,State,WI,35679,926.0,660.57,646504,11093.0,9552.43,821,7.0,3.5700000000000003,12019.0,10213.0,3797.0,20661.0,11221.0,18278.0,17320.0,81.0,1206.0,2904.0,8869.0,6255.0,5289.0,4853.0,3136.0,1661.0,1023.0,483.0,385.0,436.0,0.0,0.0,0.0,9.0,8.0,25.0,60.0,140.0,211.0,203.0,165.0,333.0,1271.0,5984.0,20737.0,3839.0,3515.0,10058.0,21557.0,4064.0,10.0,23.0,192.0,573.0,11.0,12.0,96.0,713.0,12.0,3200.0,20437.0,12042.0,32.0,57.0,234.0,324.0,449.0,626.0,769.0,670.0,463.0,173.0,753.0,1767.0,5437.0,3783.0,3215.0,2916.0,1641.0,645.0,331.0,173.0,421.0,1080.0,3198.0,2148.0,1625.0,1311.0,726.0,346.0,229.0,137.0,797.0,3.0,3.0,27.0,38.0,92.0,140.0,217.0,163.0,83.0,31.0,170658
2020-07-12,55,State,WI,36448,769.0,695.86,653352,6848.0,9891.57,820,-1.0,3.43,7617.0,10587.43,3824.0,20937.0,11687.0,18687.0,17679.0,82.0,1237.0,3005.0,9100.0,6377.0,5383.0,4950.0,3187.0,1690.0,1033.0,486.0,384.0,436.0,0.0,0.0,0.0,8.0,8.0,25.0,60.0,140.0,211.0,203.0,165.0,338.0,1285.0,6076.0,21236.0,3901.0,3612.0,10172.0,22053.0,4223.0,10.0,23.0,192.0,572.0,11.0,12.0,96.0,712.0,12.0,3232.0,20728.0,12488.0,32.0,58.0,240.0,329.0,451.0,628.0,772.0,674.0,467.0,173.0,768.0,1804.0,5508.0,3816.0,3251.0,2964.0,1663.0,655.0,335.0,173.0,437.0,1143.0,3352.0,2232.0,1681.0,1358.0,752.0,361.0,231.0,140.0,800.0,3.0,3.0,27.0,38.0,92.0,140.0,218.0,164.0,84.0,31.0,196046
2020-07-13,55,State,WI,36942,494.0,697.29,659479,6127.0,10080.86,820,0.0,3.43,6621.0,10778.14,3850.0,21120.0,11972.0,18941.0,17915.0,86.0,1253.0,3061.0,9261.0,6456.0,5440.0,5005.0,3219.0,1712.0,1047.0,488.0,384.0,436.0,0.0,0.0,0.0,8.0,8.0,25.0,60.0,140.0,211.0,203.0,165.0,342.0,1299.0,6145.0,21542.0,3947.0,3667.0,10263.0,22357.0,4322.0,10.0,23.0,192.0,572.0,11.0,12.0,96.0,712.0,12.0,3260.0,20936.0,12746.0,32.0,59.0,244.0,331.0,451.0,630.0,776.0,681.0,470.0,176.0,777.0,1826.0,5554.0,3842.0,3284.0,2988.0,1676.0,661.0,339.0,173.0,444.0,1176.0,3463.0,2283.0,1705.0,1387.0,767.0,370.0,238.0,139.0,800.0,3.0,3.0,27.0,38.0,92.0,140.0,218.0,164.0,84.0,31.0,193620
2020-07-14,55,State,WI,37906,964.0,764.29,673195,13716.0,10311.86,826,6.0,3.0,14680.0,11076.14,3892.0,21660.0,12354.0,19433.0,18387.0,86.0,1297.0,3177.0,9571.0,6590.0,5550.0,5127.0,3289.0,1752.0,1065.0,488.0,386.0,440.0,0.0,0.0,0.0,8.0,9.0,25.0,61.0,143.0,211.0,204.0,165.0,355.0,1330.0,6244.0,22240.0,4005.0,3732.0,10403.0,23082.0,4421.0,10.0,23.0,195.0,576.0,10.0,12.0,96.0,718.0,12.0,3321.0,21586.0,12999.0,33.0,59.0,249.0,336.0,454.0,637.0,783.0,684.0,482.0,175.0,801.0,1900.0,5726.0,3918.0,3351.0,3051.0,1715.0,681.0,343.0,174.0,463.0,1218.0,3596.0,2336.0,1745.0,1439.0,791.0,387.0,240.0,139.0,804.0,3.0,3.0,27.0,38.0,92.0,140.0,221.0,165.0,85.0,30.0,193911
2020-07-15,55,State,WI,38727,821.0,796.14,686299,13104.0,10735.57,827,1.0,2.86,13925.0,11531.71,3923.0,22132.0,12672.0,19893.0,18747.0,87.0,1328.0,3276.0,9799.0,6730.0,5669.0,5224.0,3372.0,1769.0,1070.0,490.0,386.0,441.0,0.0,0.0,0.0,8.0,9.0,25.0,61.0,143.0,211.0,204.0,166.0,361.0,1347.0,6363.0,22795.0,4062.0,3799.0,10551.0,23675.0,4501.0,10.0,23.0,195.0,577.0,10.0,12.0,96.0,719.0,12.0,3384.0,22146.0,13197.0,34.0,66.0,255.0,339.0,457.0,636.0,790.0,689.0,482.0,175.0,817.0,1962.0,5844.0,3996.0,3418.0,3120.0,1762.0,693.0,346.0,174.0,477.0,1248.0,3700.0,2395.0,1794.0,1468.0,820.0,387.0,242.0,141.0,810.0,3.0,3.0,27.0,39.0,92.0,141.0,222.0,167.0,86.0,30.0,193971
2020-07-16,55,State,WI,39627,900.0,817.0,699670,13371.0,10873.71,831,4.0,3.14,14271.0,11690.71,3968.0,22647.0,13012.0,20350.0,19191.0,86.0,1363.0,3380.0,10038.0,6875.0,5795.0,5354.0,3441.0,1796.0,1089.0,496.0,387.0,444.0,0.0,0.0,0.0,8.0,9.0,26.0,61.0,143.0,212.0,206.0,166.0,380.0,1356.0,6486.0,23468.0,4128.0,3809.0,10721.0,24333.0,4573.0,10.0,23.0,195.0,580.0,10.0,13.0,96.0,723.0,12.0,3450.0,22726.0,13451.0,35.0,68.0,260.0,343.0,461.0,643.0,797.0,699.0,484.0,178.0,831.0,2020.0,5997.0,4089.0,3480.0,3206.0,1797.0,705.0,347.0,175.0,497.0,1292.0,3781.0,2443.0,1854.0,1505.0,847.0,392.0,258.0,143.0,811.0,3.0,4.0,27.0,39.0,93.0,141.0,222.0,167.0,85.0,30.0,194146
2020-07-17,55,State,WI,40507,880.0,822.0,712197,12527.0,10969.43,833,2.0,2.71,13407.0,11791.43,4031.0,23149.0,13327.0,20824.0,19597.0,86.0,1397.0,3483.0,10284.0,7018.0,5898.0,5469.0,3524.0,1825.0,1107.0,502.0,387.0,446.0,0.0,0.0,0.0,8.0,9.0,26.0,61.0,143.0,212.0,208.0,166.0,381.0,1374.0,6620.0,24027.0,4211.0,3894.0,10891.0,24992.0,4624.0,10.0,23.0,196.0,581.0,10.0,13.0,96.0,728.0,9.0,3512.0,23308.0,13687.0,35.0,68.0,264.0,344.0,470.0,656.0,816.0,708.0,491.0,179.0,848.0,2079.0,6142.0,4157.0,3547.0,3278.0,1847.0,716.0,357.0,178.0,514.0,1336.0,3878.0,2517.0,1881.0,1535.0,861.0,401.0,259.0,145.0,816.0,3.0,4.0,27.0,39.0,94.0,142.0,223.0,167.0,86.0,31.0,194321
2020-07-18,55,State,WI,41485,978.0,829.43,723643,11446.0,11019.86,843,10.0,3.14,12424.0,11849.29,4082.0,23718.0,13685.0,21363.0,20033.0,89.0,1431.0,3615.0,10573.0,7150.0,6029.0,5599.0,3597.0,1866.0,1120.0,505.0,393.0,450.0,0.0,0.0,0.0,8.0,9.0,28.0,62.0,144.0,214.0,208.0,170.0,397.0,1385.0,6721.0,24709.0,4273.0,4000.0,11014.0,25682.0,4789.0,10.0,23.0,196.0,589.0,11.0,14.0,97.0,736.0,10.0,3585.0,23938.0,13962.0,36.0,68.0,269.0,347.0,474.0,662.0,828.0,716.0,500.0,182.0,872.0,2161.0,6319.0,4239.0,3631.0,3346.0,1871.0,742.0,360.0,177.0,523.0,1386.0,3985.0,2564.0,1924.0,1591.0,898.0,408.0,260.0,146.0,823.0,3.0,4.0,27.0,40.0,94.0,143.0,227.0,166.0,88.0,31.0,194497
2020-07-19,55,State,WI,42315,830.0,838.14,730902,7259.0,11078.57,844,1.0,3.43,8089.0,11916.71,4107.0,24056.0,14152.0,21824.0,20401.0,90.0,1451.0,3716.0,10817.0,7282.0,6150.0,5710.0,3660.0,1888.0,1134.0,507.0,393.0,451.0,0.0,0.0,0.0,8.0,9.0,28.0,62.0,144.0,215.0,208.0,170.0,402.0,1404.0,6824.0,25227.0,4341.0,4117.0,11141.0,26194.0,4980.0,10.0,23.0,196.0,590.0,11.0,14.0,97.0,737.0,10.0,3624.0,24297.0,14394.0,36.0,69.0,273.0,352.0,475.0,664.0,831.0,719.0,505.0,183.0,883.0,2197.0,6405.0,4299.0,3689.0,3391.0,1898.0,754.0,363.0,177.0,532.0,1450.0,4139.0,2631.0,1986.0,1655.0,931.0,415.0,266.0,147.0,826.0,3.0,4.0,27.0,40.0,94.0,144.0,227.0,168.0,88.0,31.0,194674
2020-07-20,55,State,WI,43018,703.0,868.0,737191,6289.0,11101.71,846,2.0,3.71,6992.0,11969.71,4129.0,24344.0,14545.0,22196.0,20731.0,91.0,1483.0,3818.0,11025.0,7392.0,6228.0,5792.0,3706.0,1914.0,1150.0,510.0,393.0,453.0,0.0,0.0,0.0,8.0,9.0,29.0,62.0,144.0,216.0,208.0,170.0,411.0,1429.0,6925.0,25636.0,4421.0,4196.0,11253.0,26659.0,5106.0,10.0,23.0,196.0,592.0,11.0,14.0,98.0,738.0,10.0,3661.0,24602.0,14755.0,37.0,69.0,275.0,355.0,479.0,666.0,833.0,724.0,508.0,183.0,896.0,2233.0,6500.0,4342.0,3716.0,3427.0,1923.0,761.0,369.0,177.0,550.0,1516.0,4250.0,2695.0,2033.0,1699.0,950.0,429.0,273.0,150.0,829.0,3.0,4.0,27.0,40.0,94.0,145.0,228.0,169.0,88.0,31.0,204063
2020-07-21,55,State,WI,44135,1117.0,889.86,750562,13371.0,11052.43,859,13.0,4.71,14488.0,11942.29,4194.0,25052.0,14889.0,22749.0,21299.0,87.0,1515.0,3979.0,11311.0,7560.0,6377.0,5944.0,3812.0,1954.0,1167.0,516.0,399.0,460.0,0.0,0.0,0.0,9.0,9.0,29.0,64.0,145.0,218.0,214.0,171.0,426.0,1456.0,7019.0,26478.0,4516.0,4240.0,11419.0,27517.0,5199.0,10.0,23.0,196.0,603.0,13.0,14.0,100.0,746.0,13.0,3740.0,25335.0,15060.0,39.0,71.0,280.0,358.0,488.0,675.0,840.0,737.0,518.0,188.0,926.0,2321.0,6702.0,4446.0,3818.0,3519.0,1991.0,778.0,374.0,177.0,550.0,1587.0,4329.0,2756.0,2071.0,1750.0,981.0,439.0,275.0,151.0,838.0,4.0,4.0,27.0,41.0,95.0,146.0,228.0,170.0,91.0,32.0,158180
2020-07-22,55,State,WI,44847,712.0,874.29,764630,14068.0,11190.14,865,6.0,5.43,14780.0,12064.43,4225.0,25661.0,14961.0,23122.0,21638.0,87.0,1545.0,4064.0,11465.0,7683.0,6483.0,6056.0,3870.0,1983.0,1178.0,520.0,400.0,465.0,0.0,0.0,0.0,8.0,9.0,29.0,64.0,146.0,222.0,215.0,172.0,438.0,1468.0,7066.0,27004.0,4559.0,4312.0,11539.0,28011.0,5297.0,10.0,23.0,197.0,606.0,15.0,14.0,102.0,750.0,13.0,3806.0,25972.0,15069.0,40.0,72.0,280.0,361.0,492.0,681.0,845.0,745.0,522.0,187.0,949.0,2388.0,6847.0,4565.0,3914.0,3610.0,2034.0,794.0,378.0,182.0,556.0,1604.0,4338.0,2757.0,2077.0,1765.0,991.0,444.0,278.0,151.0,848.0,4.0,4.0,27.0,41.0,96.0,148.0,230.0,174.0,92.0,32.0,159247
2020-07-23,55,State,WI,45899,1052.0,896.0,778842,14212.0,11310.29,878,13.0,6.71,15264.0,12206.29,4273.0,26221.0,15405.0,23665.0,22131.0,103.0,1576.0,4197.0,11730.0,7866.0,6638.0,6170.0,3971.0,2029.0,1195.0,527.0,408.0,470.0,0.0,0.0,0.0,8.0,10.0,30.0,65.0,147.0,222.0,222.0,174.0,456.0,1487.0,7222.0,27629.0,4638.0,4467.0,11706.0,28712.0,5481.0,10.0,24.0,198.0,615.0,15.0,16.0,104.0,760.0,14.0,3878.0,26575.0,15446.0,40.0,72.0,283.0,369.0,494.0,685.0,854.0,760.0,529.0,187.0,966.0,2462.0,6979.0,4660.0,4002.0,3690.0,2089.0,808.0,381.0,184.0,570.0,1663.0,4468.0,2837.0,2142.0,1795.0,1028.0,461.0,285.0,156.0,857.0,4.0,4.0,27.0,43.0,96.0,148.0,232.0,177.0,94.0,32.0,214773
2020-07-24,55,State,WI,46917,1018.0,915.71,795280,16438.0,11869.0,878,0.0,6.43,17456.0,12784.71,4327.0,26806.0,15784.0,24218.0,22601.0,98.0,1608.0,4328.0,12001.0,8038.0,6763.0,6312.0,4057.0,2070.0,1208.0,532.0,406.0,472.0,0.0,0.0,0.0,8.0,10.0,30.0,67.0,146.0,222.0,223.0,172.0,467.0,1510.0,7333.0,28312.0,4709.0,4586.0,11885.0,29382.0,5650.0,10.0,24.0,199.0,614.0,15.0,16.0,104.0,760.0,14.0,3957.0,27069.0,15891.0,40.0,75.0,287.0,371.0,498.0,693.0,868.0,767.0,539.0,189.0,988.0,2541.0,7154.0,4737.0,4073.0,3766.0,2142.0,828.0,389.0,188.0,580.0,1712.0,4560.0,2930.0,2192.0,1853.0,1047.0,475.0,280.0,155.0,861.0,4.0,4.0,28.0,43.0,97.0,149.0,233.0,177.0,94.0,32.0,215181
2020-07-25,55,State,WI,47870,953.0,912.14,808528,13248.0,12126.43,891,13.0,6.86,14201.0,13038.57,4368.0,27390.0,16112.0,24681.0,23091.0,98.0,1653.0,4450.0,12246.0,8185.0,6889.0,6449.0,4138.0,2104.0,1220.0,536.0,412.0,479.0,0.0,0.0,0.0,8.0,10.0,31.0,67.0,151.0,226.0,226.0,172.0,477.0,1538.0,7434.0,28982.0,4783.0,4656.0,12061.0,30011.0,5798.0,10.0,25.0,201.0,624.0,15.0,16.0,107.0,768.0,16.0,4045.0,27753.0,16072.0,41.0,75.0,291.0,377.0,499.0,697.0,877.0,779.0,541.0,191.0,1011.0,2630.0,7307.0,4828.0,4158.0,3842.0,2185.0,843.0,395.0,191.0,601.0,1745.0,4648.0,2980.0,2232.0,1910.0,1076.0,482.0,284.0,154.0,868.0,4.0,4.0,28.0,43.0,97.0,150.0,237.0,179.0,94.0,32.0,208882
2020-07-26,55,State,WI,48827,957.0,930.29,817549,9021.0,12378.14,892,1.0,6.86,9978.0,13308.43,4394.0,27766.0,16667.0,25203.0,23524.0,100.0,1690.0,4568.0,12449.0,8337.0,7022.0,6588.0,4225.0,2153.0,1245.0,550.0,413.0,479.0,0.0,0.0,0.0,8.0,10.0,31.0,67.0,151.0,227.0,226.0,172.0,485.0,1553.0,7558.0,29603.0,4856.0,4772.0,12195.0,30641.0,5991.0,10.0,26.0,201.0,624.0,15.0,16.0,107.0,769.0,16.0,4092.0,28083.0,16652.0,41.0,76.0,292.0,380.0,502.0,697.0,881.0,784.0,547.0,194.0,1027.0,2666.0,7389.0,4885.0,4211.0,3910.0,2218.0,863.0,405.0,192.0,622.0,1826.0,4768.0,3072.0,2309.0,1981.0,1126.0,506.0,293.0,164.0,870.0,4.0,4.0,28.0,43.0,98.0,150.0,237.0,180.0,94.0,32.0,223575
2020-07-27,55,State,WI,49417,590.0,914.14,823905,6356.0,12387.71,893,1.0,6.71,6946.0,13301.86,4420.0,28022.0,16975.0,25501.0,23816.0,100.0,1702.0,4645.0,12586.0,8416.0,7109.0,6677.0,4282.0,2182.0,1264.0,554.0,414.0,479.0,0.0,0.0,0.0,8.0,10.0,31.0,67.0,151.0,228.0,226.0,172.0,492.0,1571.0,7632.0,29974.0,4905.0,4843.0,12276.0,31036.0,6105.0,10.0,26.0,201.0,625.0,15.0,16.0,107.0,770.0,16.0,4133.0,28398.0,16886.0,41.0,76.0,296.0,381.0,506.0,701.0,887.0,788.0,550.0,194.0,1037.0,2697.0,7460.0,4933.0,4247.0,3938.0,2237.0,874.0,407.0,192.0,624.0,1872.0,4830.0,3102.0,2356.0,2038.0,1158.0,520.0,307.0,168.0,872.0,4.0,4.0,28.0,43.0,98.0,150.0,238.0,180.0,95.0,32.0,209071
2020-07-28,55,State,WI,50179,762.0,863.43,837567,13662.0,12429.29,906,13.0,6.71,14424.0,13292.71,4493.0,28609.0,17077.0,25887.0,24191.0,101.0,1737.0,4734.0,12743.0,8535.0,7218.0,6788.0,4349.0,2232.0,1282.0,561.0,419.0,487.0,0.0,0.0,0.0,8.0,10.0,31.0,68.0,151.0,233.0,230.0,175.0,499.0,1592.0,7716.0,30577.0,4968.0,4827.0,12439.0,31631.0,6109.0,10.0,26.0,204.0,633.0,15.0,18.0,107.0,780.0,19.0,4202.0,29059.0,16918.0,41.0,78.0,297.0,383.0,515.0,709.0,903.0,808.0,561.0,198.0,1066.0,2766.0,7600.0,5037.0,4332.0,4022.0,2283.0,894.0,417.0,192.0,630.0,1890.0,4846.0,3115.0,2371.0,2057.0,1163.0,530.0,304.0,171.0,880.0,4.0,4.0,28.0,43.0,98.0,152.0,239.0,183.0,96.0,33.0,231511
