Day of MaxDate,Day of Min 14 days,Day of Result Date,Max. Result Date,NotPositive.y,Positive.y,Testing Perc Pos moving avg (copy),Testing Perc Pos moving avg,Total.Y
1-Dec-20,16-Nov-20,3-Jun-20,,"9,625",351,3.839763993,3.839763993,"9,976"
1-Dec-20,16-Nov-20,3-Jun-20,,"9,625",351,3.839763993,3.839763993,"9,976"
1-Dec-20,16-Nov-20,3-Jun-20,6/3/2020,"9,625",351,3.839763993,3.839763993,"9,976"
1-Dec-20,16-Nov-20,4-Jun-20,,"9,658",357,3.555603257,3.555603257,"10,015"
1-Dec-20,16-Nov-20,4-Jun-20,,"9,658",357,3.555603257,3.555603257,"10,015"
1-Dec-20,16-Nov-20,4-Jun-20,6/4/2020,"9,658",357,3.555603257,3.555603257,"10,015"
1-Dec-20,16-Nov-20,5-Jun-20,,"8,715",346,3.26153941,3.26153941,"9,061"
1-Dec-20,16-Nov-20,5-Jun-20,,"8,715",346,3.26153941,3.26153941,"9,061"
1-Dec-20,16-Nov-20,5-Jun-20,6/5/2020,"8,715",346,3.26153941,3.26153941,"9,061"
1-Dec-20,16-Nov-20,6-Jun-20,,"7,091",263,3.338501946,3.338501946,"7,354"
1-Dec-20,16-Nov-20,6-Jun-20,,"7,091",263,3.338501946,3.338501946,"7,354"
1-Dec-20,16-Nov-20,6-Jun-20,6/6/2020,"7,091",263,3.338501946,3.338501946,"7,354"
1-Dec-20,16-Nov-20,7-Jun-20,,"6,051",210,3.479711318,3.479711318,"6,261"
1-Dec-20,16-Nov-20,7-Jun-20,,"6,051",210,3.479711318,3.479711318,"6,261"
1-Dec-20,16-Nov-20,7-Jun-20,6/7/2020,"6,051",210,3.479711318,3.479711318,"6,261"
1-Dec-20,16-Nov-20,8-Jun-20,,"5,856",224,3.562527233,3.562527233,"6,080"
1-Dec-20,16-Nov-20,8-Jun-20,,"5,856",224,3.562527233,3.562527233,"6,080"
1-Dec-20,16-Nov-20,8-Jun-20,6/8/2020,"5,856",224,3.562527233,3.562527233,"6,080"
1-Dec-20,16-Nov-20,9-Jun-20,,"8,583",301,3.560583714,3.560583714,"8,884"
1-Dec-20,16-Nov-20,9-Jun-20,,"8,583",301,3.560583714,3.560583714,"8,884"
1-Dec-20,16-Nov-20,9-Jun-20,6/9/2020,"8,583",301,3.560583714,3.560583714,"8,884"
1-Dec-20,16-Nov-20,10-Jun-20,,"9,851",375,3.586669201,3.586669201,"10,226"
1-Dec-20,16-Nov-20,10-Jun-20,,"9,851",375,3.586669201,3.586669201,"10,226"
1-Dec-20,16-Nov-20,10-Jun-20,6/10/2020,"9,851",375,3.586669201,3.586669201,"10,226"
1-Dec-20,16-Nov-20,11-Jun-20,,"8,579",304,3.564820525,3.564820525,"8,883"
1-Dec-20,16-Nov-20,11-Jun-20,,"8,579",304,3.564820525,3.564820525,"8,883"
1-Dec-20,16-Nov-20,11-Jun-20,6/11/2020,"8,579",304,3.564820525,3.564820525,"8,883"
1-Dec-20,16-Nov-20,12-Jun-20,,"8,580",245,3.400987383,3.400987383,"8,825"
1-Dec-20,16-Nov-20,12-Jun-20,,"8,580",245,3.400987383,3.400987383,"8,825"
1-Dec-20,16-Nov-20,12-Jun-20,6/12/2020,"8,580",245,3.400987383,3.400987383,"8,825"
1-Dec-20,16-Nov-20,13-Jun-20,,"6,803",264,3.42012592,3.42012592,"7,067"
1-Dec-20,16-Nov-20,13-Jun-20,,"6,803",264,3.42012592,3.42012592,"7,067"
1-Dec-20,16-Nov-20,13-Jun-20,6/13/2020,"6,803",264,3.42012592,3.42012592,"7,067"
1-Dec-20,16-Nov-20,14-Jun-20,,"6,168",241,3.466136872,3.466136872,"6,409"
1-Dec-20,16-Nov-20,14-Jun-20,,"6,168",241,3.466136872,3.466136872,"6,409"
1-Dec-20,16-Nov-20,14-Jun-20,6/14/2020,"6,168",241,3.466136872,3.466136872,"6,409"
1-Dec-20,16-Nov-20,15-Jun-20,,"5,266",191,3.445678104,3.445678104,"5,457"
1-Dec-20,16-Nov-20,15-Jun-20,,"5,266",191,3.445678104,3.445678104,"5,457"
1-Dec-20,16-Nov-20,15-Jun-20,6/15/2020,"5,266",191,3.445678104,3.445678104,"5,457"
1-Dec-20,16-Nov-20,16-Jun-20,,"7,920",299,3.483643757,3.483643757,"8,219"
1-Dec-20,16-Nov-20,16-Jun-20,,"7,920",299,3.483643757,3.483643757,"8,219"
1-Dec-20,16-Nov-20,16-Jun-20,6/16/2020,"7,920",299,3.483643757,3.483643757,"8,219"
1-Dec-20,16-Nov-20,17-Jun-20,,"8,752",332,3.477680558,3.477680558,"9,084"
1-Dec-20,16-Nov-20,17-Jun-20,,"8,752",332,3.477680558,3.477680558,"9,084"
1-Dec-20,16-Nov-20,17-Jun-20,6/17/2020,"8,752",332,3.477680558,3.477680558,"9,084"
1-Dec-20,16-Nov-20,18-Jun-20,,"8,209",308,3.508902908,3.508902908,"8,517"
1-Dec-20,16-Nov-20,18-Jun-20,,"8,209",308,3.508902908,3.508902908,"8,517"
1-Dec-20,16-Nov-20,18-Jun-20,6/18/2020,"8,209",308,3.508902908,3.508902908,"8,517"
1-Dec-20,16-Nov-20,19-Jun-20,,"8,275",385,3.78185086,3.78185086,"8,660"
1-Dec-20,16-Nov-20,19-Jun-20,,"8,275",385,3.78185086,3.78185086,"8,660"
1-Dec-20,16-Nov-20,19-Jun-20,6/19/2020,"8,275",385,3.78185086,3.78185086,"8,660"
1-Dec-20,16-Nov-20,20-Jun-20,,"6,804",321,3.884348525,3.884348525,"7,125"
1-Dec-20,16-Nov-20,20-Jun-20,,"6,804",321,3.884348525,3.884348525,"7,125"
1-Dec-20,16-Nov-20,20-Jun-20,6/20/2020,"6,804",321,3.884348525,3.884348525,"7,125"
1-Dec-20,16-Nov-20,21-Jun-20,,"5,950",256,3.927310956,3.927310956,"6,206"
1-Dec-20,16-Nov-20,21-Jun-20,,"5,950",256,3.927310956,3.927310956,"6,206"
1-Dec-20,16-Nov-20,21-Jun-20,6/21/2020,"5,950",256,3.927310956,3.927310956,"6,206"
1-Dec-20,16-Nov-20,22-Jun-20,,"5,756",279,4.048582996,4.048582996,"6,035"
1-Dec-20,16-Nov-20,22-Jun-20,,"5,756",279,4.048582996,4.048582996,"6,035"
1-Dec-20,16-Nov-20,22-Jun-20,6/22/2020,"5,756",279,4.048582996,4.048582996,"6,035"
1-Dec-20,16-Nov-20,23-Jun-20,,"8,667",418,4.202003217,4.202003217,"9,085"
1-Dec-20,16-Nov-20,23-Jun-20,,"8,667",418,4.202003217,4.202003217,"9,085"
1-Dec-20,16-Nov-20,23-Jun-20,6/23/2020,"8,667",418,4.202003217,4.202003217,"9,085"
1-Dec-20,16-Nov-20,24-Jun-20,,"10,288",518,4.403373853,4.403373853,"10,806"
1-Dec-20,16-Nov-20,24-Jun-20,,"10,288",518,4.403373853,4.403373853,"10,806"
1-Dec-20,16-Nov-20,24-Jun-20,6/24/2020,"10,288",518,4.403373853,4.403373853,"10,806"
1-Dec-20,16-Nov-20,25-Jun-20,,"7,917",477,4.713111115,4.713111115,"8,394"
1-Dec-20,16-Nov-20,25-Jun-20,,"7,917",477,4.713111115,4.713111115,"8,394"
1-Dec-20,16-Nov-20,25-Jun-20,6/25/2020,"7,917",477,4.713111115,4.713111115,"8,394"
1-Dec-20,16-Nov-20,26-Jun-20,,"8,622",540,4.944290919,4.944290919,"9,162"
1-Dec-20,16-Nov-20,26-Jun-20,,"8,622",540,4.944290919,4.944290919,"9,162"
1-Dec-20,16-Nov-20,26-Jun-20,6/26/2020,"8,622",540,4.944290919,4.944290919,"9,162"
1-Dec-20,16-Nov-20,27-Jun-20,,"8,066",472,5.083639611,5.083639611,"8,538"
1-Dec-20,16-Nov-20,27-Jun-20,,"8,066",472,5.083639611,5.083639611,"8,538"
1-Dec-20,16-Nov-20,27-Jun-20,6/27/2020,"8,066",472,5.083639611,5.083639611,"8,538"
1-Dec-20,16-Nov-20,28-Jun-20,,"8,203",457,5.209294661,5.209294661,"8,660"
1-Dec-20,16-Nov-20,28-Jun-20,,"8,203",457,5.209294661,5.209294661,"8,660"
1-Dec-20,16-Nov-20,28-Jun-20,6/28/2020,"8,203",457,5.209294661,5.209294661,"8,660"
1-Dec-20,16-Nov-20,29-Jun-20,,"6,908",439,5.357142857,5.357142857,"7,347"
1-Dec-20,16-Nov-20,29-Jun-20,,"6,908",439,5.357142857,5.357142857,"7,347"
1-Dec-20,16-Nov-20,29-Jun-20,6/29/2020,"6,908",439,5.357142857,5.357142857,"7,347"
1-Dec-20,16-Nov-20,30-Jun-20,,"9,086",544,5.511936933,5.511936933,"9,630"
1-Dec-20,16-Nov-20,30-Jun-20,,"9,086",544,5.511936933,5.511936933,"9,630"
1-Dec-20,16-Nov-20,30-Jun-20,6/30/2020,"9,086",544,5.511936933,5.511936933,"9,630"
1-Dec-20,16-Nov-20,1-Jul-20,,"8,913",531,5.65590519,5.65590519,"9,444"
1-Dec-20,16-Nov-20,1-Jul-20,,"8,913",531,5.65590519,5.65590519,"9,444"
1-Dec-20,16-Nov-20,1-Jul-20,7/1/2020,"8,913",531,5.65590519,5.65590519,"9,444"
1-Dec-20,16-Nov-20,2-Jul-20,,"9,380",715,5.881417393,5.881417393,"10,095"
1-Dec-20,16-Nov-20,2-Jul-20,,"9,380",715,5.881417393,5.881417393,"10,095"
1-Dec-20,16-Nov-20,2-Jul-20,7/2/2020,"9,380",715,5.881417393,5.881417393,"10,095"
1-Dec-20,16-Nov-20,3-Jul-20,,"10,677",735,5.977643338,5.977643338,"11,412"
1-Dec-20,16-Nov-20,3-Jul-20,,"10,677",735,5.977643338,5.977643338,"11,412"
1-Dec-20,16-Nov-20,3-Jul-20,7/3/2020,"10,677",735,5.977643338,5.977643338,"11,412"
1-Dec-20,16-Nov-20,4-Jul-20,,"8,067",519,6.04535551,6.04535551,"8,586"
1-Dec-20,16-Nov-20,4-Jul-20,,"8,067",519,6.04535551,6.04535551,"8,586"
1-Dec-20,16-Nov-20,4-Jul-20,7/4/2020,"8,067",519,6.04535551,6.04535551,"8,586"
1-Dec-20,16-Nov-20,5-Jul-20,,"6,066",410,6.180346087,6.180346087,"6,476"
1-Dec-20,16-Nov-20,5-Jul-20,,"6,066",410,6.180346087,6.180346087,"6,476"
1-Dec-20,16-Nov-20,5-Jul-20,7/5/2020,"6,066",410,6.180346087,6.180346087,"6,476"
1-Dec-20,16-Nov-20,6-Jul-20,,"6,249",441,6.248696517,6.248696517,"6,690"
1-Dec-20,16-Nov-20,6-Jul-20,,"6,249",441,6.248696517,6.248696517,"6,690"
1-Dec-20,16-Nov-20,6-Jul-20,7/6/2020,"6,249",441,6.248696517,6.248696517,"6,690"
1-Dec-20,16-Nov-20,7-Jul-20,,"10,649",690,6.309921614,6.309921614,"11,339"
1-Dec-20,16-Nov-20,7-Jul-20,,"10,649",690,6.309921614,6.309921614,"11,339"
1-Dec-20,16-Nov-20,7-Jul-20,7/7/2020,"10,649",690,6.309921614,6.309921614,"11,339"
1-Dec-20,16-Nov-20,8-Jul-20,,"11,072",786,6.464427591,6.464427591,"11,858"
1-Dec-20,16-Nov-20,8-Jul-20,,"11,072",786,6.464427591,6.464427591,"11,858"
1-Dec-20,16-Nov-20,8-Jul-20,7/8/2020,"11,072",786,6.464427591,6.464427591,"11,858"
1-Dec-20,16-Nov-20,9-Jul-20,,"10,650",805,6.467500295,6.467500295,"11,455"
1-Dec-20,16-Nov-20,9-Jul-20,,"10,650",805,6.467500295,6.467500295,"11,455"
1-Dec-20,16-Nov-20,9-Jul-20,7/9/2020,"10,650",805,6.467500295,6.467500295,"11,455"
1-Dec-20,16-Nov-20,10-Jul-20,,"10,335",990,6.852308465,6.852308465,"11,325"
1-Dec-20,16-Nov-20,10-Jul-20,,"10,335",990,6.852308465,6.852308465,"11,325"
1-Dec-20,16-Nov-20,10-Jul-20,7/10/2020,"10,335",990,6.852308465,6.852308465,"11,325"
1-Dec-20,16-Nov-20,11-Jul-20,,"10,874",751,6.885880624,6.885880624,"11,625"
1-Dec-20,16-Nov-20,11-Jul-20,,"10,874",751,6.885880624,6.885880624,"11,625"
1-Dec-20,16-Nov-20,11-Jul-20,7/11/2020,"10,874",751,6.885880624,6.885880624,"11,625"
1-Dec-20,16-Nov-20,12-Jul-20,,"9,077",627,6.878750203,6.878750203,"9,704"
1-Dec-20,16-Nov-20,12-Jul-20,,"9,077",627,6.878750203,6.878750203,"9,704"
1-Dec-20,16-Nov-20,12-Jul-20,7/12/2020,"9,077",627,6.878750203,6.878750203,"9,704"
1-Dec-20,16-Nov-20,13-Jul-20,,"10,758",674,6.760395235,6.760395235,"11,432"
1-Dec-20,16-Nov-20,13-Jul-20,,"10,758",674,6.760395235,6.760395235,"11,432"
1-Dec-20,16-Nov-20,13-Jul-20,7/13/2020,"10,758",674,6.760395235,6.760395235,"11,432"
1-Dec-20,16-Nov-20,14-Jul-20,,"13,156",936,6.833883496,6.833883496,"14,092"
1-Dec-20,16-Nov-20,14-Jul-20,,"13,156",936,6.833883496,6.833883496,"14,092"
1-Dec-20,16-Nov-20,14-Jul-20,7/14/2020,"13,156",936,6.833883496,6.833883496,"14,092"
1-Dec-20,16-Nov-20,15-Jul-20,,"11,124",827,6.876348304,6.876348304,"11,951"
1-Dec-20,16-Nov-20,15-Jul-20,,"11,124",827,6.876348304,6.876348304,"11,951"
1-Dec-20,16-Nov-20,15-Jul-20,7/15/2020,"11,124",827,6.876348304,6.876348304,"11,951"
1-Dec-20,16-Nov-20,16-Jul-20,,"12,444",911,6.846820948,6.846820948,"13,355"
1-Dec-20,16-Nov-20,16-Jul-20,,"12,444",911,6.846820948,6.846820948,"13,355"
1-Dec-20,16-Nov-20,16-Jul-20,7/16/2020,"12,444",911,6.846820948,6.846820948,"13,355"
1-Dec-20,16-Nov-20,17-Jul-20,,"12,095","1,030",6.74921439,6.74921439,"13,125"
1-Dec-20,16-Nov-20,17-Jul-20,,"12,095","1,030",6.74921439,6.74921439,"13,125"
1-Dec-20,16-Nov-20,17-Jul-20,7/17/2020,"12,095","1,030",6.74921439,6.74921439,"13,125"
1-Dec-20,16-Nov-20,18-Jul-20,,"12,318",972,6.874144614,6.874144614,"13,290"
1-Dec-20,16-Nov-20,18-Jul-20,,"12,318",972,6.874144614,6.874144614,"13,290"
1-Dec-20,16-Nov-20,18-Jul-20,7/18/2020,"12,318",972,6.874144614,6.874144614,"13,290"
1-Dec-20,16-Nov-20,19-Jul-20,,"9,982",710,6.891297179,6.891297179,"10,692"
1-Dec-20,16-Nov-20,19-Jul-20,,"9,982",710,6.891297179,6.891297179,"10,692"
1-Dec-20,16-Nov-20,19-Jul-20,7/19/2020,"9,982",710,6.891297179,6.891297179,"10,692"
1-Dec-20,16-Nov-20,20-Jul-20,,"11,275",805,6.98876785,6.98876785,"12,080"
1-Dec-20,16-Nov-20,20-Jul-20,,"11,275",805,6.98876785,6.98876785,"12,080"
1-Dec-20,16-Nov-20,20-Jul-20,7/20/2020,"11,275",805,6.98876785,6.98876785,"12,080"
1-Dec-20,16-Nov-20,21-Jul-20,,"13,075","1,049",7.113759211,7.113759211,"14,124"
1-Dec-20,16-Nov-20,21-Jul-20,,"13,075","1,049",7.113759211,7.113759211,"14,124"
1-Dec-20,16-Nov-20,21-Jul-20,7/21/2020,"13,075","1,049",7.113759211,7.113759211,"14,124"
1-Dec-20,16-Nov-20,22-Jul-20,,"11,679",930,7.176701204,7.176701204,"12,609"
1-Dec-20,16-Nov-20,22-Jul-20,,"11,679",930,7.176701204,7.176701204,"12,609"
1-Dec-20,16-Nov-20,22-Jul-20,7/22/2020,"11,679",930,7.176701204,7.176701204,"12,609"
1-Dec-20,16-Nov-20,23-Jul-20,,"12,371","1,004",7.279242959,7.279242959,"13,375"
1-Dec-20,16-Nov-20,23-Jul-20,,"12,371","1,004",7.279242959,7.279242959,"13,375"
1-Dec-20,16-Nov-20,23-Jul-20,7/23/2020,"12,371","1,004",7.279242959,7.279242959,"13,375"
1-Dec-20,16-Nov-20,24-Jul-20,,"11,572",945,7.233303641,7.233303641,"12,517"
1-Dec-20,16-Nov-20,24-Jul-20,,"11,572",945,7.233303641,7.233303641,"12,517"
1-Dec-20,16-Nov-20,24-Jul-20,7/24/2020,"11,572",945,7.233303641,7.233303641,"12,517"
1-Dec-20,16-Nov-20,25-Jul-20,,"9,519",843,7.329842932,7.329842932,"10,362"
1-Dec-20,16-Nov-20,25-Jul-20,,"9,519",843,7.329842932,7.329842932,"10,362"
1-Dec-20,16-Nov-20,25-Jul-20,7/25/2020,"9,519",843,7.329842932,7.329842932,"10,362"
1-Dec-20,16-Nov-20,26-Jul-20,,"9,286",659,7.334258693,7.334258693,"9,945"
1-Dec-20,16-Nov-20,26-Jul-20,,"9,286",659,7.334258693,7.334258693,"9,945"
1-Dec-20,16-Nov-20,26-Jul-20,7/26/2020,"9,286",659,7.334258693,7.334258693,"9,945"
1-Dec-20,16-Nov-20,27-Jul-20,,"7,359",522,7.365151646,7.365151646,"7,881"
1-Dec-20,16-Nov-20,27-Jul-20,,"7,359",522,7.365151646,7.365151646,"7,881"
1-Dec-20,16-Nov-20,27-Jul-20,7/27/2020,"7,359",522,7.365151646,7.365151646,"7,881"
1-Dec-20,16-Nov-20,28-Jul-20,,"11,322",858,7.304517618,7.304517618,"12,180"
1-Dec-20,16-Nov-20,28-Jul-20,,"11,322",858,7.304517618,7.304517618,"12,180"
1-Dec-20,16-Nov-20,28-Jul-20,7/28/2020,"11,322",858,7.304517618,7.304517618,"12,180"
1-Dec-20,16-Nov-20,29-Jul-20,,"12,709","1,143",7.457060116,7.457060116,"13,852"
1-Dec-20,16-Nov-20,29-Jul-20,,"12,709","1,143",7.457060116,7.457060116,"13,852"
1-Dec-20,16-Nov-20,29-Jul-20,7/29/2020,"12,709","1,143",7.457060116,7.457060116,"13,852"
1-Dec-20,16-Nov-20,30-Jul-20,,"10,305","1,063",7.7242174,7.7242174,"11,368"
1-Dec-20,16-Nov-20,30-Jul-20,,"10,305","1,063",7.7242174,7.7242174,"11,368"
1-Dec-20,16-Nov-20,30-Jul-20,7/30/2020,"10,305","1,063",7.7242174,7.7242174,"11,368"
1-Dec-20,16-Nov-20,31-Jul-20,,"10,123",924,7.844979448,7.844979448,"11,047"
1-Dec-20,16-Nov-20,31-Jul-20,,"10,123",924,7.844979448,7.844979448,"11,047"
1-Dec-20,16-Nov-20,31-Jul-20,7/31/2020,"10,123",924,7.844979448,7.844979448,"11,047"
1-Dec-20,16-Nov-20,1-Aug-20,,"8,346",765,7.871696912,7.871696912,"9,111"
1-Dec-20,16-Nov-20,1-Aug-20,,"8,346",765,7.871696912,7.871696912,"9,111"
1-Dec-20,16-Nov-20,1-Aug-20,8/1/2020,"8,346",765,7.871696912,7.871696912,"9,111"
1-Dec-20,16-Nov-20,2-Aug-20,,"7,460",533,7.909358318,7.909358318,"7,993"
1-Dec-20,16-Nov-20,2-Aug-20,,"7,460",533,7.909358318,7.909358318,"7,993"
1-Dec-20,16-Nov-20,2-Aug-20,8/2/2020,"7,460",533,7.909358318,7.909358318,"7,993"
1-Dec-20,16-Nov-20,3-Aug-20,,"7,443",628,8.032924941,8.032924941,"8,071"
1-Dec-20,16-Nov-20,3-Aug-20,,"7,443",628,8.032924941,8.032924941,"8,071"
1-Dec-20,16-Nov-20,3-Aug-20,8/3/2020,"7,443",628,8.032924941,8.032924941,"8,071"
1-Dec-20,16-Nov-20,4-Aug-20,,"10,629",882,8.139487067,8.139487067,"11,511"
1-Dec-20,16-Nov-20,4-Aug-20,,"10,629",882,8.139487067,8.139487067,"11,511"
1-Dec-20,16-Nov-20,4-Aug-20,8/4/2020,"10,629",882,8.139487067,8.139487067,"11,511"
1-Dec-20,16-Nov-20,5-Aug-20,,"11,162",915,8.022141673,8.022141673,"12,077"
1-Dec-20,16-Nov-20,5-Aug-20,,"11,162",915,8.022141673,8.022141673,"12,077"
1-Dec-20,16-Nov-20,5-Aug-20,8/5/2020,"11,162",915,8.022141673,8.022141673,"12,077"
1-Dec-20,16-Nov-20,6-Aug-20,,"10,616","1,071",7.997538358,7.997538358,"11,687"
1-Dec-20,16-Nov-20,6-Aug-20,,"10,616","1,071",7.997538358,7.997538358,"11,687"
1-Dec-20,16-Nov-20,6-Aug-20,8/6/2020,"10,616","1,071",7.997538358,7.997538358,"11,687"
1-Dec-20,16-Nov-20,7-Aug-20,,"9,543",881,8.00716765,8.00716765,"10,424"
1-Dec-20,16-Nov-20,7-Aug-20,,"9,543",881,8.00716765,8.00716765,"10,424"
1-Dec-20,16-Nov-20,7-Aug-20,8/7/2020,"9,543",881,8.00716765,8.00716765,"10,424"
1-Dec-20,16-Nov-20,8-Aug-20,,"7,839",715,7.999488033,7.999488033,"8,554"
1-Dec-20,16-Nov-20,8-Aug-20,,"7,839",715,7.999488033,7.999488033,"8,554"
1-Dec-20,16-Nov-20,8-Aug-20,8/8/2020,"7,839",715,7.999488033,7.999488033,"8,554"
1-Dec-20,16-Nov-20,9-Aug-20,,"6,983",556,8.084393742,8.084393742,"7,539"
1-Dec-20,16-Nov-20,9-Aug-20,,"6,983",556,8.084393742,8.084393742,"7,539"
1-Dec-20,16-Nov-20,9-Aug-20,8/9/2020,"6,983",556,8.084393742,8.084393742,"7,539"
1-Dec-20,16-Nov-20,10-Aug-20,,"6,218",476,8.02499781,8.02499781,"6,694"
1-Dec-20,16-Nov-20,10-Aug-20,,"6,218",476,8.02499781,8.02499781,"6,694"
1-Dec-20,16-Nov-20,10-Aug-20,8/10/2020,"6,218",476,8.02499781,8.02499781,"6,694"
1-Dec-20,16-Nov-20,11-Aug-20,,"8,468",752,8.106352444,8.106352444,"9,220"
1-Dec-20,16-Nov-20,11-Aug-20,,"8,468",752,8.106352444,8.106352444,"9,220"
1-Dec-20,16-Nov-20,11-Aug-20,8/11/2020,"8,468",752,8.106352444,8.106352444,"9,220"
1-Dec-20,16-Nov-20,12-Aug-20,,"8,995",888,8.342057155,8.342057155,"9,883"
1-Dec-20,16-Nov-20,12-Aug-20,,"8,995",888,8.342057155,8.342057155,"9,883"
1-Dec-20,16-Nov-20,12-Aug-20,8/12/2020,"8,995",888,8.342057155,8.342057155,"9,883"
1-Dec-20,16-Nov-20,13-Aug-20,,"9,261","1,033",8.466969077,8.466969077,"10,294"
1-Dec-20,16-Nov-20,13-Aug-20,,"9,261","1,033",8.466969077,8.466969077,"10,294"
1-Dec-20,16-Nov-20,13-Aug-20,8/13/2020,"9,261","1,033",8.466969077,8.466969077,"10,294"
1-Dec-20,16-Nov-20,14-Aug-20,,"9,397",872,8.473572126,8.473572126,"10,269"
1-Dec-20,16-Nov-20,14-Aug-20,,"9,397",872,8.473572126,8.473572126,"10,269"
1-Dec-20,16-Nov-20,14-Aug-20,8/14/2020,"9,397",872,8.473572126,8.473572126,"10,269"
1-Dec-20,16-Nov-20,15-Aug-20,,"7,492",589,8.334946757,8.334946757,"8,081"
1-Dec-20,16-Nov-20,15-Aug-20,,"7,492",589,8.334946757,8.334946757,"8,081"
1-Dec-20,16-Nov-20,15-Aug-20,8/15/2020,"7,492",589,8.334946757,8.334946757,"8,081"
1-Dec-20,16-Nov-20,16-Aug-20,,"6,044",537,8.434662908,8.434662908,"6,581"
1-Dec-20,16-Nov-20,16-Aug-20,,"6,044",537,8.434662908,8.434662908,"6,581"
1-Dec-20,16-Nov-20,16-Aug-20,8/16/2020,"6,044",537,8.434662908,8.434662908,"6,581"
1-Dec-20,16-Nov-20,17-Aug-20,,"5,481",450,8.498315604,8.498315604,"5,931"
1-Dec-20,16-Nov-20,17-Aug-20,,"5,481",450,8.498315604,8.498315604,"5,931"
1-Dec-20,16-Nov-20,17-Aug-20,8/17/2020,"5,481",450,8.498315604,8.498315604,"5,931"
1-Dec-20,16-Nov-20,18-Aug-20,,"8,776",685,8.353719008,8.353719008,"9,461"
1-Dec-20,16-Nov-20,18-Aug-20,,"8,776",685,8.353719008,8.353719008,"9,461"
1-Dec-20,16-Nov-20,18-Aug-20,8/18/2020,"8,776",685,8.353719008,8.353719008,"9,461"
1-Dec-20,16-Nov-20,19-Aug-20,,"10,033",947,8.300728932,8.300728932,"10,980"
1-Dec-20,16-Nov-20,19-Aug-20,,"10,033",947,8.300728932,8.300728932,"10,980"
1-Dec-20,16-Nov-20,19-Aug-20,8/19/2020,"10,033",947,8.300728932,8.300728932,"10,980"
1-Dec-20,16-Nov-20,20-Aug-20,,"8,164",781,8.068317621,8.068317621,"8,945"
1-Dec-20,16-Nov-20,20-Aug-20,,"8,164",781,8.068317621,8.068317621,"8,945"
1-Dec-20,16-Nov-20,20-Aug-20,8/20/2020,"8,164",781,8.068317621,8.068317621,"8,945"
1-Dec-20,16-Nov-20,21-Aug-20,,"7,420",746,8.143434517,8.143434517,"8,166"
1-Dec-20,16-Nov-20,21-Aug-20,,"7,420",746,8.143434517,8.143434517,"8,166"
1-Dec-20,16-Nov-20,21-Aug-20,8/21/2020,"7,420",746,8.143434517,8.143434517,"8,166"
1-Dec-20,16-Nov-20,22-Aug-20,,"5,684",437,8.156981401,8.156981401,"6,121"
1-Dec-20,16-Nov-20,22-Aug-20,,"5,684",437,8.156981401,8.156981401,"6,121"
1-Dec-20,16-Nov-20,22-Aug-20,8/22/2020,"5,684",437,8.156981401,8.156981401,"6,121"
1-Dec-20,16-Nov-20,23-Aug-20,,"7,079",557,8.041579315,8.041579315,"7,636"
1-Dec-20,16-Nov-20,23-Aug-20,,"7,079",557,8.041579315,8.041579315,"7,636"
1-Dec-20,16-Nov-20,23-Aug-20,8/23/2020,"7,079",557,8.041579315,8.041579315,"7,636"
1-Dec-20,16-Nov-20,24-Aug-20,,"5,340",474,8.100064773,8.100064773,"5,814"
1-Dec-20,16-Nov-20,24-Aug-20,,"5,340",474,8.100064773,8.100064773,"5,814"
1-Dec-20,16-Nov-20,24-Aug-20,8/24/2020,"5,340",474,8.100064773,8.100064773,"5,814"
1-Dec-20,16-Nov-20,25-Aug-20,,"8,495",800,8.325578946,8.325578946,"9,295"
1-Dec-20,16-Nov-20,25-Aug-20,,"8,495",800,8.325578946,8.325578946,"9,295"
1-Dec-20,16-Nov-20,25-Aug-20,8/25/2020,"8,495",800,8.325578946,8.325578946,"9,295"
1-Dec-20,16-Nov-20,26-Aug-20,,"8,045",837,8.443464154,8.443464154,"8,882"
1-Dec-20,16-Nov-20,26-Aug-20,,"8,045",837,8.443464154,8.443464154,"8,882"
1-Dec-20,16-Nov-20,26-Aug-20,8/26/2020,"8,045",837,8.443464154,8.443464154,"8,882"
1-Dec-20,16-Nov-20,27-Aug-20,,"7,454",859,8.685710071,8.685710071,"8,313"
1-Dec-20,16-Nov-20,27-Aug-20,,"7,454",859,8.685710071,8.685710071,"8,313"
1-Dec-20,16-Nov-20,27-Aug-20,8/27/2020,"7,454",859,8.685710071,8.685710071,"8,313"
1-Dec-20,16-Nov-20,28-Aug-20,,"6,964",713,8.70333842,8.70333842,"7,677"
1-Dec-20,16-Nov-20,28-Aug-20,,"6,964",713,8.70333842,8.70333842,"7,677"
1-Dec-20,16-Nov-20,28-Aug-20,8/28/2020,"6,964",713,8.70333842,8.70333842,"7,677"
1-Dec-20,16-Nov-20,29-Aug-20,,"6,307",622,8.913577531,8.913577531,"6,929"
1-Dec-20,16-Nov-20,29-Aug-20,,"6,307",622,8.913577531,8.913577531,"6,929"
1-Dec-20,16-Nov-20,29-Aug-20,8/29/2020,"6,307",622,8.913577531,8.913577531,"6,929"
1-Dec-20,16-Nov-20,30-Aug-20,,"5,938",575,9.134642382,9.134642382,"6,513"
1-Dec-20,16-Nov-20,30-Aug-20,,"5,938",575,9.134642382,9.134642382,"6,513"
