Day of MaxDate,Day of Min 14 days,Day of Result Date,Max. Result Date,NotPositive.y,Positive.y,Testing Perc Pos moving avg (copy),Testing Perc Pos moving avg,Total.Y
4-Dec-20,19-Nov-20,11-Nov-20,11/11/2020,"13,574","9,012",36.89759742,36.89759742,"22,586"
4-Dec-20,19-Nov-20,12-Nov-20,,"13,073","7,886",36.86718744,36.86718744,"20,959"
4-Dec-20,19-Nov-20,12-Nov-20,,"13,073","7,886",36.86718744,36.86718744,"20,959"
4-Dec-20,19-Nov-20,12-Nov-20,11/12/2020,"13,073","7,886",36.86718744,36.86718744,"20,959"
4-Dec-20,19-Nov-20,13-Nov-20,,"12,321","6,833",36.60033462,36.60033462,"19,154"
4-Dec-20,19-Nov-20,13-Nov-20,,"12,321","6,833",36.60033462,36.60033462,"19,154"
4-Dec-20,19-Nov-20,13-Nov-20,11/13/2020,"12,321","6,833",36.60033462,36.60033462,"19,154"
4-Dec-20,19-Nov-20,14-Nov-20,,"10,905","5,723",36.46071642,36.46071642,"16,628"
4-Dec-20,19-Nov-20,14-Nov-20,,"10,905","5,723",36.46071642,36.46071642,"16,628"
4-Dec-20,19-Nov-20,14-Nov-20,11/14/2020,"10,905","5,723",36.46071642,36.46071642,"16,628"
4-Dec-20,19-Nov-20,15-Nov-20,,"9,975","4,252",35.88895724,35.88895724,"14,227"
4-Dec-20,19-Nov-20,15-Nov-20,,"9,975","4,252",35.88895724,35.88895724,"14,227"
4-Dec-20,19-Nov-20,15-Nov-20,11/15/2020,"9,975","4,252",35.88895724,35.88895724,"14,227"
4-Dec-20,19-Nov-20,16-Nov-20,,"11,347","4,933",35.28216793,35.28216793,"16,280"
4-Dec-20,19-Nov-20,16-Nov-20,,"11,347","4,933",35.28216793,35.28216793,"16,280"
4-Dec-20,19-Nov-20,16-Nov-20,11/16/2020,"11,347","4,933",35.28216793,35.28216793,"16,280"
4-Dec-20,19-Nov-20,17-Nov-20,,"13,959","6,271",34.52915488,34.52915488,"20,230"
4-Dec-20,19-Nov-20,17-Nov-20,,"13,959","6,271",34.52915488,34.52915488,"20,230"
4-Dec-20,19-Nov-20,17-Nov-20,11/17/2020,"13,959","6,271",34.52915488,34.52915488,"20,230"
4-Dec-20,19-Nov-20,18-Nov-20,,"14,870","6,190",32.74362445,32.74362445,"21,060"
4-Dec-20,19-Nov-20,18-Nov-20,,"14,870","6,190",32.74362445,32.74362445,"21,060"
4-Dec-20,19-Nov-20,18-Nov-20,11/18/2020,"14,870","6,190",32.74362445,32.74362445,"21,060"
4-Dec-20,19-Nov-20,19-Nov-20,,"12,981","5,272",31.37039863,31.37039863,"18,253"
4-Dec-20,19-Nov-20,19-Nov-20,,"12,981","5,272",31.37039863,31.37039863,"18,253"
4-Dec-20,19-Nov-20,19-Nov-20,11/19/2020,"12,981","5,272",31.37039863,31.37039863,"18,253"
4-Dec-20,19-Nov-20,20-Nov-20,,"12,455","5,280",30.47993377,30.47993377,"17,735"
4-Dec-20,19-Nov-20,20-Nov-20,,"12,455","5,280",30.47993377,30.47993377,"17,735"
4-Dec-20,19-Nov-20,20-Nov-20,11/20/2020,"12,455","5,280",30.47993377,30.47993377,"17,735"
4-Dec-20,19-Nov-20,21-Nov-20,,"12,685","4,392",29.30435201,29.30435201,"17,077"
4-Dec-20,19-Nov-20,21-Nov-20,,"12,685","4,392",29.30435201,29.30435201,"17,077"
4-Dec-20,19-Nov-20,21-Nov-20,11/21/2020,"12,685","4,392",29.30435201,29.30435201,"17,077"
4-Dec-20,19-Nov-20,22-Nov-20,,"9,185","3,164",28.86716971,28.86716971,"12,349"
4-Dec-20,19-Nov-20,22-Nov-20,,"9,185","3,164",28.86716971,28.86716971,"12,349"
4-Dec-20,19-Nov-20,22-Nov-20,11/22/2020,"9,185","3,164",28.86716971,28.86716971,"12,349"
4-Dec-20,19-Nov-20,23-Nov-20,,"9,381","3,451",28.46004551,28.46004551,"12,832"
4-Dec-20,19-Nov-20,23-Nov-20,,"9,381","3,451",28.46004551,28.46004551,"12,832"
4-Dec-20,19-Nov-20,23-Nov-20,11/23/2020,"9,381","3,451",28.46004551,28.46004551,"12,832"
4-Dec-20,19-Nov-20,24-Nov-20,,"11,947","5,004",28.17292722,28.17292722,"16,951"
4-Dec-20,19-Nov-20,24-Nov-20,,"11,947","5,004",28.17292722,28.17292722,"16,951"
4-Dec-20,19-Nov-20,24-Nov-20,11/24/2020,"11,947","5,004",28.17292722,28.17292722,"16,951"
4-Dec-20,19-Nov-20,25-Nov-20,,"10,717","4,076",27.85616874,27.85616874,"14,793"
4-Dec-20,19-Nov-20,25-Nov-20,,"10,717","4,076",27.85616874,27.85616874,"14,793"
4-Dec-20,19-Nov-20,25-Nov-20,11/25/2020,"10,717","4,076",27.85616874,27.85616874,"14,793"
4-Dec-20,19-Nov-20,26-Nov-20,,"9,238","3,778",27.82259219,27.82259219,"13,016"
4-Dec-20,19-Nov-20,26-Nov-20,,"9,238","3,778",27.82259219,27.82259219,"13,016"
4-Dec-20,19-Nov-20,26-Nov-20,11/26/2020,"9,238","3,778",27.82259219,27.82259219,"13,016"
4-Dec-20,19-Nov-20,27-Nov-20,,"5,287","2,453",27.77390827,27.77390827,"7,740"
4-Dec-20,19-Nov-20,27-Nov-20,,"5,287","2,453",27.77390827,27.77390827,"7,740"
4-Dec-20,19-Nov-20,27-Nov-20,11/27/2020,"5,287","2,453",27.77390827,27.77390827,"7,740"
4-Dec-20,19-Nov-20,28-Nov-20,,"5,914","2,750",28.57837744,28.57837744,"8,664"
4-Dec-20,19-Nov-20,28-Nov-20,,"5,914","2,750",28.57837744,28.57837744,"8,664"
4-Dec-20,19-Nov-20,28-Nov-20,11/28/2020,"5,914","2,750",28.57837744,28.57837744,"8,664"
4-Dec-20,19-Nov-20,29-Nov-20,,"6,211","2,861",29.34102181,29.34102181,"9,072"
4-Dec-20,19-Nov-20,29-Nov-20,,"6,211","2,861",29.34102181,29.34102181,"9,072"
4-Dec-20,19-Nov-20,29-Nov-20,11/29/2020,"6,211","2,861",29.34102181,29.34102181,"9,072"
4-Dec-20,19-Nov-20,30-Nov-20,,"4,730","2,344",30.09442504,30.09442504,"7,074"
4-Dec-20,19-Nov-20,30-Nov-20,,"4,730","2,344",30.09442504,30.09442504,"7,074"
4-Dec-20,19-Nov-20,30-Nov-20,11/30/2020,"4,730","2,344",30.09442504,30.09442504,"7,074"
4-Dec-20,19-Nov-20,1-Dec-20,,"8,634","4,405",30.88231287,30.88231287,"13,039"
4-Dec-20,19-Nov-20,1-Dec-20,,"8,634","4,405",30.88231287,30.88231287,"13,039"
4-Dec-20,19-Nov-20,1-Dec-20,12/1/2020,"8,634","4,405",30.88231287,30.88231287,"13,039"
4-Dec-20,19-Nov-20,2-Dec-20,,"10,937","4,955",31.60664188,31.60664188,"15,892"
4-Dec-20,19-Nov-20,2-Dec-20,,"10,937","4,955",31.60664188,31.60664188,"15,892"
4-Dec-20,19-Nov-20,2-Dec-20,12/2/2020,"10,937","4,955",31.60664188,31.60664188,"15,892"
4-Dec-20,19-Nov-20,3-Dec-20,,"7,230","4,027",32.71329979,32.71329979,"11,257"
4-Dec-20,19-Nov-20,3-Dec-20,,"7,230","4,027",32.71329979,32.71329979,"11,257"
4-Dec-20,19-Nov-20,3-Dec-20,12/3/2020,"7,230","4,027",32.71329979,32.71329979,"11,257"
