Day of Epi Dt,Measure Names,7 Day Average (conf+prob) (TT),7 Day Average (conf+prob),7 Day Average (conf+prob),Prelim end date,Prelim start date,7 Day Average (TT Text),County Parameter Cum Curve,Max. Window Max Daily Cases,Measure Values,Confirmed Cases By Epi Dt,Probable By Epi Dt,Stacked Confirm + Probable cases
3-Feb-21,7-day average,1206,1206,1206,2/4/2021,1/21/2021,confirmed plus probable cases,Wisconsin,9574,,977,184,1161
4-Feb-21,7-day average,1157,1157,1157,2/5/2021,1/22/2021,confirmed plus probable cases,Wisconsin,9574,,843,133,976
5-Feb-21,7-day average,1101,1101,1101,2/6/2021,1/23/2021,confirmed plus probable cases,Wisconsin,9574,,816,150,966
6-Feb-21,7-day average,1059,1059,1059,2/7/2021,1/24/2021,confirmed plus probable cases,Wisconsin,9574,,589,98,687
7-Feb-21,7-day average,1025,1025,1025,2/8/2021,1/25/2021,confirmed plus probable cases,Wisconsin,9574,,534,103,637
8-Feb-21,7-day average,941,941,941,2/9/2021,1/26/2021,confirmed plus probable cases,Wisconsin,9574,,828,150,978
9-Feb-21,7-day average,904,904,904,2/10/2021,1/27/2021,confirmed plus probable cases,Wisconsin,9574,,790,136,926
10-Feb-21,7-day average,872,872,872,2/11/2021,1/28/2021,confirmed plus probable cases,Wisconsin,9574,,826,112,938
11-Feb-21,7-day average,830,830,830,2/12/2021,1/29/2021,confirmed plus probable cases,Wisconsin,9574,,579,105,684
12-Feb-21,7-day average,789,789,789,2/13/2021,1/30/2021,confirmed plus probable cases,Wisconsin,9574,,566,108,674
13-Feb-21,7-day average,767,767,767,2/14/2021,1/31/2021,confirmed plus probable cases,Wisconsin,9574,,453,84,537
14-Feb-21,7-day average,751,751,751,2/15/2021,2/1/2021,confirmed plus probable cases,Wisconsin,9574,,468,56,524
15-Feb-21,7-day average,729,729,729,2/16/2021,2/2/2021,confirmed plus probable cases,Wisconsin,9574,,674,151,825
16-Feb-21,7-day average,711,711,711,2/17/2021,2/3/2021,confirmed plus probable cases,Wisconsin,9574,,666,132,798
17-Feb-21,7-day average,679,679,679,2/18/2021,2/4/2021,confirmed plus probable cases,Wisconsin,9574,,603,114,717
18-Feb-21,7-day average,679,679,679,2/19/2021,2/5/2021,confirmed plus probable cases,Wisconsin,9574,,579,101,680
19-Feb-21,7-day average,661,661,661,2/20/2021,2/6/2021,confirmed plus probable cases,Wisconsin,9574,,444,107,551
20-Feb-21,7-day average,633,633,633,2/21/2021,2/7/2021,confirmed plus probable cases,Wisconsin,9574,,289,49,338
21-Feb-21,7-day average,594,594,594,2/22/2021,2/8/2021,confirmed plus probable cases,Wisconsin,9574,,213,41,254
22-Feb-21,7-day average,552,552,552,2/23/2021,2/9/2021,confirmed plus probable cases,Wisconsin,9574,,445,86,531
23-Feb-21,7-day average,485,485,485,2/24/2021,2/10/2021,confirmed plus probable cases,Wisconsin,9574,,242,82,324
24-Feb-21,7-day average,395,395,395,2/25/2021,2/11/2021,confirmed plus probable cases,Wisconsin,9574,,51,37,88
