OBJECTID,GEOID,GEO,NAME,LoadDttm,NEGATIVE,POSITIVE,HOSP_YES,HOSP_NO,HOSP_UNK,POS_FEM,POS_MALE,POS_OTH,POS_0_9,POS_10_19,POS_20_29,POS_30_39,POS_40_49,POS_50_59,POS_60_69,POS_70_79,POS_80_89,POS_90,DEATHS,DTHS_FEM,DTHS_MALE,DTHS_OTH,DTHS_0_9,DTHS_10_19,DTHS_20_29,DTHS_30_39,DTHS_40_49,DTHS_50_59,DTHS_60_69,DTHS_70_79,DTHS_80_89,DTHS_90,IP_Y_0_9,IP_Y_10_19,IP_Y_20_29,IP_Y_30_39,IP_Y_40_49,IP_Y_50_59,IP_Y_60_69,IP_Y_70_79,IP_Y_80_89,IP_Y_90,IP_N_0_9,IP_N_10_19,IP_N_20_29,IP_N_30_39,IP_N_40_49,IP_N_50_59,IP_N_60_69,IP_N_70_79,IP_N_80_89,IP_N_90,IP_U_0_9,IP_U_10_19,IP_U_20_29,IP_U_30_39,IP_U_40_49,IP_U_50_59,IP_U_60_69,IP_U_70_79,IP_U_80_89,IP_U_90,IC_YES,IC_Y_0_9,IC_Y_10_19,IC_Y_20_29,IC_Y_30_39,IC_Y_40_49,IC_Y_50_59,IC_Y_60_69,IC_Y_70_79,IC_Y_80_89,IC_Y_90,POS_AIAN,POS_ASN,POS_BLK,POS_WHT,POS_MLTOTH,POS_UNK,POS_E_HSP,POS_E_NHSP,POS_E_UNK,DTH_AIAN,DTH_ASN,DTH_BLK,DTH_WHT,DTH_MLTOTH,DTH_UNK,DTH_E_HSP,DTH_E_NHSP,DTH_E_UNK,POS_HC_Y,POS_HC_N,POS_HC_UNK,DTH_NEW,POS_NEW,NEG_NEW,TEST_NEW,DATE
64647,55065,County,Lafayette,2020/04/08 19:00:00+00,42.0,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,2020/04/08 14:00:00+00
64648,55067,County,Langlade,2020/04/08 19:00:00+00,48.0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,2.0,2020/04/08 14:00:00+00
64649,55069,County,Lincoln,2020/04/08 19:00:00+00,99.0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,-1.0,2020/04/08 14:00:00+00
64650,55071,County,Manitowoc,2020/04/08 19:00:00+00,138.0,4,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,12.0,13.0,2020/04/08 14:00:00+00
64651,55073,County,Marathon,2020/04/08 19:00:00+00,319.0,12,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,11.0,11.0,2020/04/08 14:00:00+00
64652,55075,County,Marinette,2020/04/08 19:00:00+00,105.0,3,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,11.0,11.0,2020/04/08 14:00:00+00
64653,55077,County,Marquette,2020/04/08 19:00:00+00,86.0,2,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,4.0,2020/04/08 14:00:00+00
64654,55078,County,Menominee,2020/04/08 19:00:00+00,8.0,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2020/04/08 14:00:00+00
64655,55079,County,Milwaukee,2020/04/08 19:00:00+00,6157.0,1417,,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,94.0,283.0,377.0,2020/04/08 14:00:00+00
64656,55081,County,Monroe,2020/04/08 19:00:00+00,335.0,5,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,20.0,20.0,2020/04/08 14:00:00+00
64657,55083,County,Oconto,2020/04/08 19:00:00+00,111.0,2,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,6.0,7.0,2020/04/08 14:00:00+00
64658,55085,County,Oneida,2020/04/08 19:00:00+00,142.0,5,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,2.0,2020/04/08 14:00:00+00
64659,55087,County,Outagamie,2020/04/08 19:00:00+00,472.0,25,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,28.0,28.0,2020/04/08 14:00:00+00
64660,55089,County,Ozaukee,2020/04/08 19:00:00+00,424.0,70,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,16.0,20.0,2020/04/08 14:00:00+00
64661,55091,County,Pepin,2020/04/08 19:00:00+00,64.0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,4.0,2020/04/08 14:00:00+00
64662,55093,County,Pierce,2020/04/08 19:00:00+00,215.0,7,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,13.0,13.0,2020/04/08 14:00:00+00
64663,55095,County,Polk,2020/04/08 19:00:00+00,105.0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,4.0,2020/04/08 14:00:00+00
64664,55097,County,Portage,2020/04/08 19:00:00+00,144.0,4,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,3.0,2020/04/08 14:00:00+00
64665,55099,County,Price,2020/04/08 19:00:00+00,34.0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2020/04/08 14:00:00+00
64666,55101,County,Racine,2020/04/08 19:00:00+00,768.0,77,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.0,35.0,46.0,2020/04/08 14:00:00+00
64667,55103,County,Richland,2020/04/08 19:00:00+00,148.0,3,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,7.0,7.0,2020/04/08 14:00:00+00
64668,55105,County,Rock,2020/04/08 19:00:00+00,855.0,42,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,31.0,36.0,2020/04/08 14:00:00+00
64669,55107,County,Rusk,2020/04/08 19:00:00+00,56.0,3,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,2.0,2020/04/08 14:00:00+00
64670,55109,County,St. Croix,2020/04/08 19:00:00+00,190.0,7,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,14.0,14.0,2020/04/08 14:00:00+00
64671,55111,County,Sauk,2020/04/08 19:00:00+00,334.0,20,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,10.0,10.0,2020/04/08 14:00:00+00
64672,55113,County,Sawyer,2020/04/08 19:00:00+00,86.0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,9.0,9.0,2020/04/08 14:00:00+00
64673,55115,County,Shawano,2020/04/08 19:00:00+00,133.0,4,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,15.0,16.0,2020/04/08 14:00:00+00
64674,55117,County,Sheboygan,2020/04/08 19:00:00+00,465.0,31,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,160.0,161.0,2020/04/08 14:00:00+00
64675,55119,County,Taylor,2020/04/08 19:00:00+00,48.0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2020/04/08 14:00:00+00
64676,55121,County,Trempealeau,2020/04/08 19:00:00+00,211.0,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,16.0,16.0,2020/04/08 14:00:00+00
64677,55123,County,Vernon,2020/04/08 19:00:00+00,168.0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,11.0,11.0,2020/04/08 14:00:00+00
64678,55125,County,Vilas,2020/04/08 19:00:00+00,63.0,4,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,4.0,2020/04/08 14:00:00+00
64679,55127,County,Walworth,2020/04/08 19:00:00+00,320.0,23,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,16.0,18.0,2020/04/08 14:00:00+00
64680,55129,County,Washburn,2020/04/08 19:00:00+00,67.0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,3.0,2020/04/08 14:00:00+00
64681,55131,County,Washington,2020/04/08 19:00:00+00,825.0,62,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,60.0,63.0,2020/04/08 14:00:00+00
64682,55133,County,Waukesha,2020/04/08 19:00:00+00,1780.0,174,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.0,86.0,94.0,2020/04/08 14:00:00+00
64683,55135,County,Waupaca,2020/04/08 19:00:00+00,142.0,2,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,12.0,12.0,2020/04/08 14:00:00+00
64684,55137,County,Waushara,2020/04/08 19:00:00+00,61.0,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,7.0,7.0,2020/04/08 14:00:00+00
64685,55139,County,Winnebago,2020/04/08 19:00:00+00,512.0,24,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,21.0,21.0,2020/04/08 14:00:00+00
64686,55141,County,Wood,2020/04/08 19:00:00+00,236.0,2,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,7.0,7.0,2020/04/08 14:00:00+00
64687,55,State,WI,2020/04/09 19:00:00+00,31424.0,2885,843.0,1468.0,574.0,1532.0,1353.0,,12.0,33.0,326.0,401.0,468.0,562.0,537.0,331.0,164.0,51.0,111,42.0,69.0,,0.0,0.0,0.0,3.0,2.0,12.0,17.0,39.0,26.0,12.0,3.0,2.0,24.0,57.0,91.0,153.0,203.0,176.0,110.0,24.0,8.0,24.0,242.0,274.0,291.0,287.0,229.0,85.0,22.0,6.0,1.0,7.0,60.0,70.0,86.0,122.0,105.0,70.0,32.0,21.0,230.0,0.0,0.0,3.0,14.0,21.0,42.0,69.0,54.0,24.0,3.0,25.0,64.0,772.0,1430.0,54.0,540.0,282.0,1959.0,644.0,1.0,4.0,49.0,56.0,0.0,1.0,3.0,105.0,3.0,,,,12.0,129.0,1309.0,1438.0,2020/04/09 14:00:00+00
64688,55001,County,Adams,2020/04/09 19:00:00+00,72.0,2,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,5.0,2020/04/09 14:00:00+00
64689,55003,County,Ashland,2020/04/09 19:00:00+00,57.0,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,3.0,2020/04/09 14:00:00+00
64690,55005,County,Barron,2020/04/09 19:00:00+00,369.0,5,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,31.0,31.0,2020/04/09 14:00:00+00
64691,55007,County,Bayfield,2020/04/09 19:00:00+00,71.0,3,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2020/04/09 14:00:00+00
64692,55009,County,Brown,2020/04/09 19:00:00+00,656.0,50,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,55.0,58.0,2020/04/09 14:00:00+00
64693,55011,County,Buffalo,2020/04/09 19:00:00+00,101.0,2,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,3.0,2020/04/09 14:00:00+00
64694,55013,County,Burnett,2020/04/09 19:00:00+00,40.0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,2.0,2020/04/09 14:00:00+00
64695,55015,County,Calumet,2020/04/09 19:00:00+00,144.0,4,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,8.0,8.0,2020/04/09 14:00:00+00
64696,55017,County,Chippewa,2020/04/09 19:00:00+00,500.0,17,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,25.0,25.0,2020/04/09 14:00:00+00
64697,55019,County,Clark,2020/04/09 19:00:00+00,90.0,7,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,2.0,2020/04/09 14:00:00+00
64698,55021,County,Columbia,2020/04/09 19:00:00+00,429.0,25,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,13.0,14.0,2020/04/09 14:00:00+00
64699,55023,County,Crawford,2020/04/09 19:00:00+00,107.0,2,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6.0,6.0,2020/04/09 14:00:00+00
64700,55025,County,Dane,2020/04/09 19:00:00+00,5166.0,307,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,193.0,198.0,2020/04/09 14:00:00+00
64701,55027,County,Dodge,2020/04/09 19:00:00+00,426.0,16,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,8.0,8.0,2020/04/09 14:00:00+00
64702,55029,County,Door,2020/04/09 19:00:00+00,88.0,8,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,1.0,2020/04/09 14:00:00+00
64703,55031,County,Douglas,2020/04/09 19:00:00+00,230.0,7,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,5.0,2020/04/09 14:00:00+00
64704,55033,County,Dunn,2020/04/09 19:00:00+00,481.0,7,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,34.0,35.0,2020/04/09 14:00:00+00
64705,55035,County,Eau Claire,2020/04/09 19:00:00+00,949.0,21,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,3.0,2020/04/09 14:00:00+00
64706,55037,County,Florence,2020/04/09 19:00:00+00,5.0,2,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2020/04/09 14:00:00+00
64707,55039,County,Fond du Lac,2020/04/09 19:00:00+00,786.0,49,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,9.0,10.0,2020/04/09 14:00:00+00
64708,55041,County,Forest,2020/04/09 19:00:00+00,22.0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,2020/04/09 14:00:00+00
64709,55043,County,Grant,2020/04/09 19:00:00+00,204.0,4,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,20.0,21.0,2020/04/09 14:00:00+00
64710,55045,County,Green,2020/04/09 19:00:00+00,167.0,9,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,5.0,2020/04/09 14:00:00+00
64711,55047,County,Green Lake,2020/04/09 19:00:00+00,79.0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,2020/04/09 14:00:00+00
64712,55049,County,Iowa,2020/04/09 19:00:00+00,135.0,4,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6.0,6.0,2020/04/09 14:00:00+00
64713,55051,County,Iron,2020/04/09 19:00:00+00,18.0,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,2.0,2020/04/09 14:00:00+00
64714,55053,County,Jackson,2020/04/09 19:00:00+00,98.0,7,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,10.0,12.0,2020/04/09 14:00:00+00
64715,55055,County,Jefferson,2020/04/09 19:00:00+00,409.0,19,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,19.0,22.0,2020/04/09 14:00:00+00
64716,55057,County,Juneau,2020/04/09 19:00:00+00,178.0,5,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,5.0,2020/04/09 14:00:00+00
64717,55059,County,Kenosha,2020/04/09 19:00:00+00,1013.0,135,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,36.0,42.0,2020/04/09 14:00:00+00
64718,55061,County,Kewaunee,2020/04/09 19:00:00+00,48.0,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,5.0,2020/04/09 14:00:00+00
64719,55063,County,La Crosse,2020/04/09 19:00:00+00,1029.0,23,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,53.0,54.0,2020/04/09 14:00:00+00
64720,55065,County,Lafayette,2020/04/09 19:00:00+00,45.0,2,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,3.0,4.0,2020/04/09 14:00:00+00
64721,55067,County,Langlade,2020/04/09 19:00:00+00,49.0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,2020/04/09 14:00:00+00
64722,55069,County,Lincoln,2020/04/09 19:00:00+00,101.0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,2.0,2020/04/09 14:00:00+00
64723,55071,County,Manitowoc,2020/04/09 19:00:00+00,145.0,3,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-1.0,7.0,6.0,2020/04/09 14:00:00+00
64724,55073,County,Marathon,2020/04/09 19:00:00+00,334.0,12,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,15.0,15.0,2020/04/09 14:00:00+00
64725,55075,County,Marinette,2020/04/09 19:00:00+00,109.0,3,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0,4.0,2020/04/09 14:00:00+00
64726,55077,County,Marquette,2020/04/09 19:00:00+00,88.0,2,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,2.0,2020/04/09 14:00:00+00
64727,55078,County,Menominee,2020/04/09 19:00:00+00,8.0,1,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2020/04/09 14:00:00+00
